izoneareaid,level,vroleid,expchange,expreason,expsubreason,mapid,sumexp,,54939
1204,39,0X04B402013C336A85,138,20,0,21,201557,,
1204,39,0X04B402013C336A85,133,20,0,21,114057,,
1204,39,0X04B402013C336A85,138,20,0,21,114333,,
1204,39,0X04B402013C336A85,138,20,0,21,114195,,
1204,39,0X04B402013C336A85,133,20,0,21,114466,,
1204,39,0X04B402013C336A85,138,20,0,21,114604,,
1204,39,0X04B402013C336A85,138,20,0,21,114875,,
1204,39,0X04B402013C336A85,133,20,0,21,115008,,
1204,39,0X04B402013C336A85,138,20,0,21,115279,,
1204,39,0X04B402013C336A85,133,20,0,21,114737,,
1204,39,0X04B402013C336A85,133,20,0,21,115141,,
1204,39,0X04B402013C336A85,138,20,0,21,115550,,
1204,39,0X04B402013C336A85,133,20,0,21,115412,,
1204,39,0X04B402013C336A85,138,20,0,21,115688,,
1204,39,0X04B402013C336A85,138,20,0,21,115826,,
1204,39,0X04B402013C336A85,133,20,0,21,116092,,
1204,39,0X04B402013C336A85,133,20,0,21,115959,,
1204,39,0X04B402013C336A85,138,20,0,21,116230,,
1204,39,0X04B402013C336A85,133,20,0,21,116501,,
1204,39,0X04B402013C336A85,133,20,0,21,116634,,
1204,39,0X04B402013C336A85,138,20,0,21,116368,,
1204,39,0X04B402013C336A85,133,20,0,21,117043,,
1204,39,0X04B402013C336A85,138,20,0,21,116772,,
1204,39,0X04B402013C336A85,133,20,0,21,117309,,
1204,39,0X04B402013C336A85,138,20,0,21,116910,,
1204,39,0X04B402013C336A85,133,20,0,21,117176,,
1204,39,0X04B402013C336A85,138,20,0,21,117580,,
1204,39,0X04B402013C336A85,133,20,0,21,117442,,
1204,39,0X04B402013C336A85,138,20,0,21,117856,,
1204,39,0X04B402013C336A85,138,20,0,21,117994,,
1204,44,0X04B402013C336A85,13696,10,12,15,651821,,
1204,38,0X04B402013C336A85,138,20,0,21,313367,,
1204,38,0X04B402013C336A85,133,20,0,21,313771,,
1204,38,0X04B402013C336A85,138,20,0,21,314042,,
1204,38,0X04B402013C336A85,133,20,0,21,313904,,
1204,38,0X04B402013C336A85,138,20,0,21,314451,,
1204,38,0X04B402013C336A85,138,20,0,21,314180,,
1204,38,0X04B402013C336A85,133,20,0,21,314313,,
1204,38,0X04B402013C336A85,133,20,0,21,314584,,
1204,38,0X04B402013C336A85,133,20,0,21,314717,,
1204,38,0X04B402013C336A85,138,20,0,21,314855,,
1204,38,0X04B402013C336A85,138,20,0,21,315264,,
1204,38,0X04B402013C336A85,133,20,0,21,314988,,
1204,38,0X04B402013C336A85,138,20,0,21,315126,,
1204,38,0X04B402013C336A85,138,20,0,21,315535,,
1204,38,0X04B402013C336A85,133,20,0,21,315397,,
1204,38,0X04B402013C336A85,133,20,0,21,315668,,
1204,38,0X04B402013C336A85,133,20,0,21,315801,,
1204,38,0X04B402013C336A85,138,20,0,21,316077,,
1204,38,0X04B402013C336A85,138,20,0,21,316215,,
1204,38,0X04B402013C336A85,138,20,0,21,422795,,
1204,38,0X04B402013C336A85,133,20,0,21,422657,,
1204,38,0X04B402013C336A85,138,20,0,21,422524,,
1204,38,0X04B402013C336A85,133,20,0,21,423204,,
1204,38,0X04B402013C336A85,138,20,0,21,422933,,
1204,38,0X04B402013C336A85,138,20,0,21,423071,,
1204,38,0X04B402013C336A85,133,20,0,21,423475,,
1204,38,0X04B402013C336A85,138,20,0,21,423342,,
1204,38,0X04B402013C336A85,133,20,0,21,423608,,
1204,38,0X04B402013C336A85,133,20,0,21,423741,,
1204,38,0X04B402013C336A85,138,20,0,21,424288,,
1204,38,0X04B402013C336A85,133,20,0,21,423874,,
1204,38,0X04B402013C336A85,138,20,0,21,424012,,
1204,38,0X04B402013C336A85,138,20,0,21,424150,,
1204,38,0X04B402013C336A85,138,20,0,21,424426,,
1204,38,0X04B402013C336A85,138,20,0,21,424564,,
1204,38,0X04B402013C336A85,138,20,0,21,424702,,
1204,38,0X04B402013C336A85,133,20,0,21,424968,,
1204,38,0X04B402013C336A85,133,20,0,21,424835,,
1204,38,0X04B402013C336A85,138,20,0,21,425239,,
1204,38,0X04B402013C336A85,133,20,0,21,425101,,
1204,38,0X04B402013C336A85,138,20,0,21,425377,,
1204,38,0X04B402013C336A85,133,20,0,21,425786,,
1204,45,0X04B402013C336A85,11462,10,8,15,80073,,
1204,45,0X04B402013C336A85,11462,10,8,15,91535,,
1204,48,0X04B402013C336A85,3,20,0,15,260262,,
1204,48,0X04B402013C336A85,3,20,0,15,260277,,
1204,47,0X04B402013C336A85,1014,128,94,104,821259,,
1204,47,0X04B402013C336A85,3168,10,16,15,34968,,
1204,47,0X04B402013C336A85,2112,10,16,10,74129,,
1204,47,0X04B402013C336A85,2,20,0,15,68813,,
1204,47,0X04B402013C336A85,2,20,0,15,70249,,
1204,47,0X04B402013C336A85,2,20,0,10,74147,,
1204,47,0X04B402013C336A85,2,20,0,10,76631,,
1204,47,0X04B402013C336A85,1,20,0,27,289984,,
1204,47,0X04B402013C336A85,1,20,0,27,289990,,
1204,47,0X04B402013C336A85,2,20,0,15,647837,,
1204,47,0X04B402013C336A85,2,20,0,15,663015,,
1204,32,0X04B402013C336A85,12645,10,10,1,108757,,
1204,32,0X04B402013C336A85,12645,10,10,1,121402,,
1204,32,0X04B402013C336A85,12645,10,10,1,134047,,
1204,39,0X04B402013C336A85,138,20,0,21,194506,,
1204,39,0X04B402013C336A85,133,20,0,21,193959,,
1204,39,0X04B402013C336A85,138,20,0,21,194097,,
1204,39,0X04B402013C336A85,138,20,0,21,194235,,
1204,39,0X04B402013C336A85,133,20,0,21,194368,,
1204,39,0X04B402013C336A85,138,20,0,21,195048,,
1204,39,0X04B402013C336A85,133,20,0,21,194639,,
1204,39,0X04B402013C336A85,138,20,0,21,195186,,
1204,39,0X04B402013C336A85,138,20,0,21,194777,,
1204,39,0X04B402013C336A85,133,20,0,21,194910,,
1204,39,0X04B402013C336A85,133,20,0,21,195319,,
1204,39,0X04B402013C336A85,133,20,0,21,195452,,
1204,39,0X04B402013C336A85,133,20,0,21,195585,,
1204,39,0X04B402013C336A85,138,20,0,21,195723,,
1204,39,0X04B402013C336A85,138,20,0,21,195861,,
1204,39,0X04B402013C336A85,138,20,0,21,196265,,
1204,39,0X04B402013C336A85,133,20,0,21,195994,,
1204,39,0X04B402013C336A85,133,20,0,21,196127,,
1204,39,0X04B402013C336A85,138,20,0,21,196679,,
1204,39,0X04B402013C336A85,133,20,0,21,196812,,
1204,39,0X04B402013C336A85,138,20,0,21,196403,,
1204,39,0X04B402013C336A85,138,20,0,21,196541,,
1204,39,0X04B402013C336A85,133,20,0,21,196945,,
1204,39,0X04B402013C336A85,138,20,0,21,197349,,
1204,39,0X04B402013C336A85,133,20,0,21,197078,,
1204,39,0X04B402013C336A85,133,20,0,21,197211,,
1204,39,0X04B402013C336A85,138,20,0,21,197620,,
1204,39,0X04B402013C336A85,138,20,0,21,197891,,
1204,39,0X04B402013C336A85,133,20,0,21,197753,,
1204,39,0X04B402013C336A85,138,20,0,21,76752,,
1204,39,0X04B402013C336A85,138,20,0,21,76890,,
1204,39,0X04B402013C336A85,133,20,0,21,77023,,
1204,39,0X04B402013C336A85,133,20,0,21,77427,,
1204,39,0X04B402013C336A85,138,20,0,21,77161,,
1204,39,0X04B402013C336A85,138,20,0,21,76614,,
1204,39,0X04B402013C336A85,133,20,0,21,77294,,
1204,39,0X04B402013C336A85,138,20,0,21,77698,,
1204,39,0X04B402013C336A85,133,20,0,21,77560,,
1204,39,0X04B402013C336A85,133,20,0,21,77969,,
1204,39,0X04B402013C336A85,133,20,0,21,78240,,
1204,39,0X04B402013C336A85,138,20,0,21,77836,,
1204,39,0X04B402013C336A85,133,20,0,21,78373,,
1204,39,0X04B402013C336A85,138,20,0,21,78107,,
1204,39,0X04B402013C336A85,138,20,0,21,78782,,
1204,39,0X04B402013C336A85,133,20,0,21,78644,,
1204,39,0X04B402013C336A85,133,20,0,21,78915,,
1204,39,0X04B402013C336A85,138,20,0,21,79053,,
1204,39,0X04B402013C336A85,138,20,0,21,78511,,
1204,39,0X04B402013C336A85,138,20,0,21,79467,,
1204,39,0X04B402013C336A85,133,20,0,21,79600,,
1204,39,0X04B402013C336A85,138,20,0,21,79191,,
1204,39,0X04B402013C336A85,138,20,0,21,79329,,
1204,39,0X04B402013C336A85,133,20,0,21,79866,,
1204,39,0X04B402013C336A85,138,20,0,21,80004,,
1204,39,0X04B402013C336A85,133,20,0,21,79733,,
1204,39,0X04B402013C336A85,133,20,0,21,80137,,
1204,39,0X04B402013C336A85,133,20,0,21,80270,,
1204,39,0X04B402013C336A85,138,20,0,21,80684,,
1204,44,0X04B402013C336A85,215,20,0,894,763878,,
1204,44,0X04B402013C336A85,215,20,0,894,764093,,
1204,44,0X04B402013C336A85,215,20,0,894,763663,,
1204,44,0X04B402013C336A85,1076,20,0,894,765169,,
1204,44,0X04B402013C336A85,215,20,0,894,765384,,
1204,44,0X04B402013C336A85,215,20,0,894,765599,,
1204,44,0X04B402013C336A85,215,20,0,894,765814,,
1204,47,0X04B402013C336A85,1014,128,94,104,860805,,
1204,47,0X04B402013C336A85,662,122,144,104,876429,,
1204,47,0X04B402013C336A85,662,122,144,104,877091,,
1204,48,0X04B402013C336A85,3,20,0,15,328755,,
1204,48,0X04B402013C336A85,3,20,0,15,328761,,
1204,48,0X04B402013C336A85,1,20,0,27,339449,,
1204,48,0X04B402013C336A85,11040,10,16,27,350489,,
1204,47,0X04B402013C336A85,2,20,0,15,68805,,
1204,47,0X04B402013C336A85,2,20,0,15,68809,,
1204,47,0X04B402013C336A85,2,20,0,15,70253,,
1204,47,0X04B402013C336A85,2,20,0,10,74131,,
1204,47,0X04B402013C336A85,2,20,0,10,79449,,
1204,47,0X04B402013C336A85,2,20,0,10,79455,,
1204,47,0X04B402013C336A85,4576,10,16,15,127388,,
1204,46,0X04B402013C336A85,8,20,0,351,911737,,
1204,46,0X04B402013C336A85,8,20,0,351,911785,,
1204,46,0X04B402013C336A85,8,20,0,351,911769,,
1204,46,0X04B402013C336A85,8,20,0,351,911793,,
1204,46,0X04B402013C336A85,8,20,0,351,911809,,
1204,46,0X04B402013C336A85,8,20,0,351,911801,,
1204,46,0X04B402013C336A85,8,20,0,351,911825,,
1204,46,0X04B402013C336A85,8,20,0,351,911841,,
1204,46,0X04B402013C336A85,8,20,0,351,911817,,
1204,46,0X04B402013C336A85,8,20,0,351,911849,,
1204,46,0X04B402013C336A85,8,20,0,351,911833,,
1204,46,0X04B402013C336A85,8,20,0,351,911873,,
1204,46,0X04B402013C336A85,8,20,0,351,911889,,
1204,46,0X04B402013C336A85,8,20,0,351,911857,,
1204,46,0X04B402013C336A85,8,20,0,351,911881,,
1204,46,0X04B402013C336A85,8,20,0,351,911865,,
1204,46,0X04B402013C336A85,8,20,0,351,911897,,
1204,46,0X04B402013C336A85,8,20,0,351,911905,,
1204,46,0X04B402013C336A85,14,20,0,21,909073,,
1204,46,0X04B402013C336A85,14,20,0,21,909087,,
1204,46,0X04B402013C336A85,22,20,0,34,926859,,
1204,46,0X04B402013C336A85,22,20,0,34,927071,,
1204,46,0X04B402013C336A85,8,20,0,351,923972,,
1204,46,0X04B402013C336A85,8,20,0,351,924020,,
1204,46,0X04B402013C336A85,8,20,0,351,924316,,
1204,46,0X04B402013C336A85,8,20,0,351,924532,,
1204,46,0X04B402013C336A85,8,20,0,351,924588,,
1204,46,0X04B402013C336A85,8,20,0,351,924620,,
1204,46,0X04B402013C336A85,8,20,0,351,924572,,
1204,46,0X04B402013C336A85,8,20,0,351,924652,,
1204,46,0X04B402013C336A85,8,20,0,351,924716,,
1204,46,0X04B402013C336A85,8,20,0,351,924764,,
1204,46,0X04B402013C336A85,8,20,0,351,924724,,
1204,47,0X04B402013C336A85,7392,10,16,27,495353,,
1204,47,0X04B402013C336A85,4928,10,16,27,508025,,
1204,47,0X04B402013C336A85,5280,10,16,15,573537,,
1204,44,0X04B402013C336A85,134,20,0,21,227963,,
1204,44,0X04B402013C336A85,140,20,0,21,227689,,
1204,44,0X04B402013C336A85,140,20,0,21,227829,,
1204,44,0X04B402013C336A85,140,20,0,21,228237,,
1204,44,0X04B402013C336A85,134,20,0,21,228097,,
1204,44,0X04B402013C336A85,134,20,0,21,228505,,
1204,44,0X04B402013C336A85,140,20,0,21,228645,,
1204,44,0X04B402013C336A85,140,20,0,21,228785,,
1204,44,0X04B402013C336A85,134,20,0,21,228919,,
1204,44,0X04B402013C336A85,134,20,0,21,228371,,
1204,44,0X04B402013C336A85,140,20,0,21,229059,,
1204,44,0X04B402013C336A85,134,20,0,21,229327,,
1204,44,0X04B402013C336A85,134,20,0,21,229601,,
1204,44,0X04B402013C336A85,134,20,0,21,229193,,
1204,44,0X04B402013C336A85,140,20,0,21,229741,,
1204,44,0X04B402013C336A85,134,20,0,21,229875,,
1204,44,0X04B402013C336A85,140,20,0,21,229467,,
1204,44,0X04B402013C336A85,140,20,0,21,230015,,
1204,44,0X04B402013C336A85,134,20,0,21,230149,,
1204,44,0X04B402013C336A85,140,20,0,21,230289,,
1204,44,0X04B402013C336A85,140,20,0,21,230563,,
1204,44,0X04B402013C336A85,134,20,0,21,230697,,
1204,44,0X04B402013C336A85,140,20,0,21,230837,,
1204,44,0X04B402013C336A85,134,20,0,21,230423,,
1204,44,0X04B402013C336A85,134,20,0,21,230971,,
1204,44,0X04B402013C336A85,134,20,0,21,231245,,
1204,44,0X04B402013C336A85,280,20,0,21,93853,,
1204,44,0X04B402013C336A85,268,20,0,21,93293,,
1204,44,0X04B402013C336A85,268,20,0,21,94121,,
1204,44,0X04B402013C336A85,280,20,0,21,93573,,
1204,44,0X04B402013C336A85,280,20,0,21,94401,,
1204,44,0X04B402013C336A85,280,20,0,21,95229,,
1204,44,0X04B402013C336A85,268,20,0,21,94669,,
1204,44,0X04B402013C336A85,280,20,0,21,94949,,
1204,44,0X04B402013C336A85,268,20,0,21,95497,,
1204,44,0X04B402013C336A85,280,20,0,21,95777,,
1204,44,0X04B402013C336A85,268,20,0,21,96325,,
1204,44,0X04B402013C336A85,280,20,0,21,96057,,
1204,44,0X04B402013C336A85,280,20,0,21,96605,,
1204,44,0X04B402013C336A85,268,20,0,21,96873,,
1204,44,0X04B402013C336A85,280,20,0,21,97701,,
1204,44,0X04B402013C336A85,268,20,0,21,97141,,
1204,44,0X04B402013C336A85,280,20,0,21,97421,,
1204,44,0X04B402013C336A85,280,20,0,21,98529,,
1204,44,0X04B402013C336A85,280,20,0,21,97981,,
1204,44,0X04B402013C336A85,268,20,0,21,99077,,
1204,44,0X04B402013C336A85,268,20,0,21,98249,,
1204,44,0X04B402013C336A85,268,20,0,21,99625,,
1204,44,0X04B402013C336A85,280,20,0,21,98809,,
1204,44,0X04B402013C336A85,268,20,0,21,99893,,
1204,44,0X04B402013C336A85,280,20,0,21,99357,,
1204,44,0X04B402013C336A85,14,20,0,21,412287,,
1204,44,0X04B402013C336A85,14,20,0,21,412328,,
1204,44,0X04B402013C336A85,14,20,0,21,412314,,
1204,44,0X04B402013C336A85,14,20,0,21,412356,,
1204,44,0X04B402013C336A85,13,20,0,21,412300,,
1204,44,0X04B402013C336A85,14,20,0,21,412342,,
1204,44,0X04B402013C336A85,13,20,0,21,412382,,
1204,44,0X04B402013C336A85,13,20,0,21,412369,,
1204,44,0X04B402013C336A85,14,20,0,21,412396,,
1204,44,0X04B402013C336A85,14,20,0,21,412410,,
1204,44,0X04B402013C336A85,14,20,0,21,412424,,
1204,44,0X04B402013C336A85,14,20,0,21,412438,,
1204,44,0X04B402013C336A85,13,20,0,21,412464,,
1204,44,0X04B402013C336A85,13,20,0,21,412451,,
1204,44,0X04B402013C336A85,13,20,0,21,412477,,
1204,44,0X04B402013C336A85,14,20,0,21,412491,,
1204,44,0X04B402013C336A85,14,20,0,21,412505,,
1204,44,0X04B402013C336A85,13,20,0,21,412518,,
1204,44,0X04B402013C336A85,14,20,0,21,412532,,
1204,44,0X04B402013C336A85,14,20,0,21,412546,,
1204,44,0X04B402013C336A85,13,20,0,21,408237,,
1204,44,0X04B402013C336A85,14,20,0,21,408251,,
1204,44,0X04B402013C336A85,14,20,0,21,408265,,
1204,44,0X04B402013C336A85,13,20,0,21,408278,,
1204,44,0X04B402013C336A85,14,20,0,21,408292,,
1204,44,0X04B402013C336A85,13,20,0,21,408305,,
1204,44,0X04B402013C336A85,13,20,0,21,408318,,
1204,44,0X04B402013C336A85,14,20,0,21,408332,,
1204,44,0X04B402013C336A85,14,20,0,21,408346,,
1204,44,0X04B402013C336A85,14,20,0,21,408360,,
1204,41,0X04B402013C336A85,931,128,94,104,47852,,
1204,41,0X04B402013C336A85,931,128,94,104,48783,,
1204,41,0X04B402013C336A85,931,128,94,104,49714,,
1204,41,0X04B402013C336A85,931,128,94,104,50645,,
1204,41,0X04B402013C336A85,931,128,94,104,54369,,
1204,41,0X04B402013C336A85,931,128,94,104,55300,,
1204,39,0X04B402013C336A85,138,20,0,21,73224,,
1204,39,0X04B402013C336A85,133,20,0,21,72948,,
1204,39,0X04B402013C336A85,133,20,0,21,73495,,
1204,39,0X04B402013C336A85,138,20,0,21,73633,,
1204,39,0X04B402013C336A85,138,20,0,21,73086,,
1204,39,0X04B402013C336A85,138,20,0,21,73904,,
1204,39,0X04B402013C336A85,138,20,0,21,73362,,
1204,39,0X04B402013C336A85,133,20,0,21,73766,,
1204,39,0X04B402013C336A85,138,20,0,21,74313,,
1204,39,0X04B402013C336A85,133,20,0,21,74037,,
1204,39,0X04B402013C336A85,138,20,0,21,74175,,
1204,39,0X04B402013C336A85,138,20,0,21,74717,,
1204,39,0X04B402013C336A85,133,20,0,21,74850,,
1204,39,0X04B402013C336A85,133,20,0,21,74579,,
1204,39,0X04B402013C336A85,133,20,0,21,74446,,
1204,39,0X04B402013C336A85,138,20,0,21,74988,,
1204,39,0X04B402013C336A85,133,20,0,21,75121,,
1204,39,0X04B402013C336A85,138,20,0,21,75259,,
1204,39,0X04B402013C336A85,138,20,0,21,75397,,
1204,39,0X04B402013C336A85,133,20,0,21,75663,,
1204,39,0X04B402013C336A85,138,20,0,21,75801,,
1204,39,0X04B402013C336A85,133,20,0,21,75530,,
1204,39,0X04B402013C336A85,133,20,0,21,76067,,
1204,39,0X04B402013C336A85,133,20,0,21,75934,,
1204,39,0X04B402013C336A85,138,20,0,21,76476,,
1204,39,0X04B402013C336A85,138,20,0,21,76205,,
1204,39,0X04B402013C336A85,133,20,0,21,76338,,
1204,39,0X04B402013C336A85,133,20,0,21,122059,,
1204,39,0X04B402013C336A85,133,20,0,21,121788,,
1204,39,0X04B402013C336A85,133,20,0,21,122192,,
1204,39,0X04B402013C336A85,138,20,0,21,122330,,
1204,39,0X04B402013C336A85,133,20,0,21,122596,,
1204,39,0X04B402013C336A85,133,20,0,21,122463,,
1204,39,0X04B402013C336A85,133,20,0,21,122867,,
1204,39,0X04B402013C336A85,138,20,0,21,123005,,
1204,39,0X04B402013C336A85,138,20,0,21,123414,,
1204,39,0X04B402013C336A85,133,20,0,21,123547,,
1204,39,0X04B402013C336A85,138,20,0,21,122734,,
1204,39,0X04B402013C336A85,133,20,0,21,123138,,
1204,39,0X04B402013C336A85,138,20,0,21,123276,,
1204,39,0X04B402013C336A85,138,20,0,21,123685,,
1204,39,0X04B402013C336A85,133,20,0,21,123956,,
1204,39,0X04B402013C336A85,138,20,0,21,123823,,
1204,39,0X04B402013C336A85,133,20,0,21,124089,,
1204,39,0X04B402013C336A85,138,20,0,21,124360,,
1204,39,0X04B402013C336A85,133,20,0,21,124222,,
1204,39,0X04B402013C336A85,133,20,0,21,124493,,
1204,39,0X04B402013C336A85,133,20,0,21,124626,,
1204,39,0X04B402013C336A85,138,20,0,21,124902,,
1204,39,0X04B402013C336A85,138,20,0,21,124764,,
1204,39,0X04B402013C336A85,138,20,0,21,125040,,
1204,39,0X04B402013C336A85,138,20,0,21,125178,,
1204,46,0X04B402013C336A85,8,20,0,351,910999,,
1204,46,0X04B402013C336A85,8,20,0,351,910975,,
1204,46,0X04B402013C336A85,8,20,0,351,910983,,
1204,46,0X04B402013C336A85,8,20,0,351,911007,,
1204,46,0X04B402013C336A85,8,20,0,351,910991,,
1204,46,0X04B402013C336A85,8,20,0,351,911015,,
1204,46,0X04B402013C336A85,20,128,99,10,908415,,
1204,46,0X04B402013C336A85,4,20,0,10,908419,,
1204,47,0X04B402013C336A85,2,20,0,15,728857,,
1204,47,0X04B402013C336A85,2,20,0,15,728863,,
1204,46,0X04B402013C336A85,17,20,0,34,921771,,
1204,46,0X04B402013C336A85,17,20,0,34,921820,,
1204,46,0X04B402013C336A85,17,20,0,34,921837,,
1204,46,0X04B402013C336A85,15,20,0,34,922291,,
1204,46,0X04B402013C336A85,17,20,0,34,922323,,
1204,44,0X04B402013C336A85,140,20,0,21,177621,,
1204,44,0X04B402013C336A85,140,20,0,21,177481,,
1204,44,0X04B402013C336A85,134,20,0,21,177889,,
1204,44,0X04B402013C336A85,134,20,0,21,178023,,
1204,44,0X04B402013C336A85,134,20,0,21,177755,,
1204,44,0X04B402013C336A85,134,20,0,21,178297,,
1204,44,0X04B402013C336A85,140,20,0,21,178163,,
1204,44,0X04B402013C336A85,140,20,0,21,178437,,
1204,44,0X04B402013C336A85,140,20,0,21,178577,,
1204,44,0X04B402013C336A85,140,20,0,21,178857,,
1204,44,0X04B402013C336A85,140,20,0,21,178717,,
1204,44,0X04B402013C336A85,134,20,0,21,179125,,
1204,44,0X04B402013C336A85,134,20,0,21,178991,,
1204,44,0X04B402013C336A85,140,20,0,21,179539,,
1204,44,0X04B402013C336A85,140,20,0,21,179265,,
1204,44,0X04B402013C336A85,134,20,0,21,179399,,
1204,44,0X04B402013C336A85,140,20,0,21,179679,,
1204,44,0X04B402013C336A85,140,20,0,21,255831,,
1204,44,0X04B402013C336A85,140,20,0,21,256111,,
1204,44,0X04B402013C336A85,140,20,0,21,256519,,
1204,44,0X04B402013C336A85,134,20,0,21,256245,,
1204,44,0X04B402013C336A85,134,20,0,21,256379,,
1204,44,0X04B402013C336A85,140,20,0,21,256659,,
1204,44,0X04B402013C336A85,134,20,0,21,256793,,
1204,44,0X04B402013C336A85,134,20,0,21,256927,,
1204,44,0X04B402013C336A85,134,20,0,21,257061,,
1204,44,0X04B402013C336A85,140,20,0,21,257335,,
1204,44,0X04B402013C336A85,134,20,0,21,257469,,
1204,44,0X04B402013C336A85,134,20,0,21,257195,,
1204,44,0X04B402013C336A85,134,20,0,21,257603,,
1204,44,0X04B402013C336A85,134,20,0,21,257737,,
1204,48,0X04B402013C336A85,11040,10,16,10,673679,,
1204,48,0X04B402013C336A85,2,20,0,10,696873,,
1204,47,0X04B402013C336A85,1014,128,94,104,850665,,
1204,47,0X04B402013C336A85,1014,128,94,104,853707,,
1204,47,0X04B402013C336A85,1014,128,94,104,817203,,
1204,47,0X04B402013C336A85,1014,128,94,104,824301,,
1204,47,0X04B402013C336A85,1014,128,94,104,830385,,
1204,46,0X04B402013C336A85,13,20,0,21,915060,,
1204,46,0X04B402013C336A85,13,20,0,21,915034,,
1204,46,0X04B402013C336A85,13,20,0,21,915073,,
1204,46,0X04B402013C336A85,13,20,0,21,915086,,
1204,46,0X04B402013C336A85,13,20,0,21,915099,,
1204,46,0X04B402013C336A85,13,20,0,21,915112,,
1204,46,0X04B402013C336A85,13,20,0,21,915125,,
1204,46,0X04B402013C336A85,13,20,0,21,915138,,
1204,46,0X04B402013C336A85,13,20,0,21,915164,,
1204,46,0X04B402013C336A85,1344,20,0,878,815443,,
1204,46,0X04B402013C336A85,1344,20,0,878,818131,,
1204,46,0X04B402013C336A85,1344,20,0,878,816787,,
1204,46,0X04B402013C336A85,1344,20,0,878,819475,,
1204,47,0X04B402013C336A85,2,20,0,10,355527,,
1204,49,0X04B402013C336A85,-3820,128,115,1,250804,,
1204,49,0X04B402013C336A85,0,123,0,1,250804,,
1204,49,0X04B402013C336A85,0,123,0,1,240384,,
1204,49,0X04B402013C336A85,-790,128,115,1,232044,,
1204,46,0X04B402013C336A85,1344,20,0,878,820819,,
1204,47,0X04B402013C336A85,2,20,0,15,663001,,
1204,47,0X04B402013C336A85,2,20,0,15,663019,,
1204,47,0X04B402013C336A85,8096,10,16,15,671115,,
1204,47,0X04B402013C336A85,5984,10,16,10,685547,,
1204,47,0X04B402013C336A85,2,20,0,10,655247,,
1204,47,0X04B402013C336A85,2,20,0,15,663005,,
1204,47,0X04B402013C336A85,2,20,0,15,663003,,
1204,47,0X04B402013C336A85,562,122,144,104,948239,,
1204,47,0X04B402013C336A85,562,122,144,104,948801,,
1204,48,0X04B402013C336A85,3,20,0,15,239627,,
1204,48,0X04B402013C336A85,10672,10,16,1,260259,,
1204,35,0X04B402013C336A85,1,20,0,8,342233,,
1204,35,0X04B402013C336A85,1,20,0,8,342234,,
1204,35,0X04B402013C336A85,1,20,0,8,342235,,
1204,35,0X04B402013C336A85,10555,10,12,27,352790,,
1204,35,0X04B402013C336A85,16,20,0,27,352822,,
1204,35,0X04B402013C336A85,16,20,0,27,352838,,
1204,35,0X04B402013C336A85,16,20,0,27,352806,,
1204,35,0X04B402013C336A85,16,20,0,27,352854,,
1204,35,0X04B402013C336A85,16,20,0,27,352870,,
1204,35,0X04B402013C336A85,16,20,0,27,352918,,
1204,35,0X04B402013C336A85,16,20,0,27,352886,,
1204,35,0X04B402013C336A85,16,20,0,27,352934,,
1204,35,0X04B402013C336A85,16,20,0,27,352902,,
1204,36,0X04B402013C336A85,10969,10,12,27,363903,,
1204,42,0X04B402013C336A85,14,20,0,40,429363,,
1204,46,0X04B402013C336A85,13,20,0,21,914280,,
1204,46,0X04B402013C336A85,13,20,0,21,914306,,
